1.7489;-0.54229;-0.23437;-0.26648;-0.1767;-0.15753;-0.10585;-0.077129;-0.056517;-0.031789;-0.0052161;0.020941;0.012951
1.777;-0.52948;-0.22622;-0.26909;-0.18644;-0.16839;-0.12042;-0.088565;-0.064123;-0.044241;-0.0094468;0.025068;0.020812
2.4497;-0.27531;-0.25315;-0.22755;-0.088439;-0.18477;-0.208;-0.16532;-0.077502;-0.011807;0.052199;0.011992;0.0076398
1.9162;-0.44966;-0.21848;-0.24814;-0.1124;-0.11328;-0.14264;-0.15158;-0.10451;-0.041712;0.013564;0.032156;0.011492
1.7458;-0.54736;-0.24132;-0.28245;-0.18639;-0.15459;-0.10571;-0.076449;-0.049995;-0.024325;-0.0095604;0.018507;0.0202
1.75;-0.55477;-0.24493;-0.28118;-0.18675;-0.17206;-0.10223;-0.069024;-0.043537;-0.026389;-0.013045;0.015211;0.023613
1.7514;-0.54687;-0.24559;-0.28977;-0.1849;-0.16202;-0.10987;-0.079863;-0.048241;-0.018856;-0.0027508;0.025708;0.015557
1.7431;-0.54663;-0.23664;-0.27021;-0.17771;-0.15627;-0.10487;-0.076636;-0.051243;-0.020818;-0.010204;0.016208;0.020354
1.7525;-0.54399;-0.25052;-0.2763;-0.18576;-0.1612;-0.10568;-0.087918;-0.05446;-0.021567;-0.01941;0.010703;0.023457
1.7441;-0.54778;-0.23656;-0.27284;-0.18231;-0.15351;-0.10581;-0.077474;-0.048411;-0.023036;-0.0067401;0.014981;0.018042
1.7383;-0.55019;-0.24482;-0.27837;-0.19219;-0.15907;-0.10335;-0.075774;-0.044214;-0.021478;-0.012471;0.015762;0.01854
1.7446;-0.54561;-0.23822;-0.27227;-0.18378;-0.16343;-0.1016;-0.079441;-0.053717;-0.024295;-0.0050848;0.015568;0.015173
1.7481;-0.54332;-0.24055;-0.2669;-0.18164;-0.16859;-0.11802;-0.087725;-0.049922;-0.024899;-0.0030289;0.015162;0.015902
1.7553;-0.54114;-0.23966;-0.28148;-0.18642;-0.16129;-0.090781;-0.05987;-0.043152;-0.018327;-0.016283;0.01124;0.0142
1.7555;-0.54217;-0.23848;-0.28061;-0.18835;-0.16631;-0.10277;-0.070483;-0.053019;-0.019433;0.00024804;0.024944;0.019897
1.7898;-0.51734;-0.1981;-0.2291;-0.13982;-0.12563;-0.09043;-0.057185;-0.036304;-0.017954;-0.0063198;0.016246;0.010862
1.8005;-0.50184;-0.19439;-0.2229;-0.12436;-0.11124;-0.069397;-0.051248;-0.0323;-0.025726;-2.2214e-05;0.022318;0.0032727
1.8168;-0.50726;-0.2207;-0.22973;-0.10437;-0.12989;-0.11555;-0.061003;-0.028265;-0.055212;-0.054638;0.021579;0.033899
1.8455;-0.47828;-0.19186;-0.21263;-0.10477;-0.10118;-0.075153;-0.073936;-0.065106;-0.039227;-0.029682;-0.0015686;0.003279
1.9005;-0.4691;-0.23492;-0.23171;-0.070343;-0.06466;-0.10197;-0.091019;-0.050777;-0.045793;-0.01693;0.0056208;0.0015134
1.8648;-0.50355;-0.26722;-0.24322;-0.10234;-0.12261;-0.12833;-0.090323;-0.040249;-0.040863;-0.035489;0.034519;0.046198
1.8268;-0.53086;-0.26751;-0.24132;-0.15639;-0.16955;-0.11887;-0.086133;-0.061596;-0.047019;-0.022037;0.011644;0.028646
2.0228;-0.40631;-0.2168;-0.16802;-0.0025842;-0.095086;-0.13329;-0.13995;-0.12573;-0.075623;-0.030224;-0.012592;-0.0026386
2.0438;-0.42576;-0.26539;-0.19627;-0.0040417;-0.06922;-0.13281;-0.058403;-0.048387;-0.10821;-0.027901;0.055071;0.021305
2.0566;-0.44967;-0.38385;-0.26426;0.0010429;-0.13135;-0.12207;0.014677;-0.037677;-0.11984;-0.053793;0.031451;0.034176
2.1929;-0.45927;-0.50905;-0.23953;0.13194;-0.095843;-0.11541;0.10827;0.005381;-0.12225;-0.065634;0.049276;0.070062
2.3137;-0.39742;-0.42018;-0.12767;0.13279;-0.1482;-0.17295;0.017971;0.011094;-0.076618;-0.064769;0.046334;0.065644
2.4407;-0.26178;-0.30701;-0.11538;0.15645;-0.037186;-0.11553;-0.16001;-0.23665;-0.15553;0.0089806;0.020028;-0.015944
2.5683;-0.25285;-0.40945;-0.07745;0.25235;-0.043505;-0.29838;-0.22022;-0.14129;-0.12584;-0.0031696;0.027247;0.022497
2.5375;-0.35973;-0.43083;-0.0081394;0.28593;-0.1141;-0.30803;-0.13689;-0.091783;-0.085306;-0.0105;0.022889;0.077318
2.6301;-0.31292;-0.39765;-0.075508;0.14722;-0.12415;-0.23527;-0.16317;-0.17518;-0.12611;-0.0012035;0.06937;0.046493
2.8497;-0.26414;-0.43035;-0.10056;0.14373;-0.067169;-0.16748;-0.09647;-0.084839;-0.048225;-0.091407;0.0031418;0.0078442
2.938;-0.22831;-0.49744;-0.14265;0.12184;-0.11335;-0.1763;-0.037244;0.051057;-0.068108;-0.042952;0.058164;0.022571
2.8948;-0.33221;-0.50753;-0.10544;0.1713;-0.17673;-0.21255;-0.041349;-0.023538;-0.1071;-0.070775;0.055885;0.1134
3.0787;-0.2667;-0.51404;-0.074342;0.24264;-0.05969;-0.05218;-0.0085675;-0.039195;-0.14777;-0.16084;0.085301;0.093253
3.0243;-0.32927;-0.62926;-0.078391;0.1841;-0.14526;-0.198;-0.086246;-0.062505;-0.11622;-0.072397;0.063809;0.022572
