1.7488;-0.54235;-0.23455;-0.26699;-0.17719;-0.15809;-0.10623;-0.077486;-0.056715;-0.031922;-0.005484;0.020866;0.013269
1.7709;-0.5334;-0.22061;-0.25658;-0.16359;-0.14618;-0.10111;-0.07383;-0.038783;-0.014038;-0.012054;0.014488;0.014488
2.418;-0.37511;-0.19532;-0.19245;-0.29616;-0.12912;-0.069656;-0.12427;0.038103;-0.078922;-0.052812;0.076745;-0.025816
1.8484;-0.50452;-0.19333;-0.24611;-0.21639;-0.15702;-0.10684;-0.073182;-0.014093;-0.032429;-0.018141;0.016123;-0.0068012
1.7451;-0.54843;-0.24004;-0.27871;-0.18319;-0.15193;-0.10373;-0.073268;-0.047275;-0.027773;-0.01256;0.018293;0.020948
1.752;-0.55354;-0.24258;-0.28097;-0.19027;-0.16364;-0.097402;-0.070673;-0.04815;-0.025764;-0.013976;0.009996;0.022871
1.7514;-0.54686;-0.2456;-0.28986;-0.18493;-0.16189;-0.10984;-0.07991;-0.048263;-0.018969;-0.002985;0.025637;0.01558
1.7431;-0.54663;-0.23664;-0.27021;-0.17771;-0.15627;-0.10487;-0.076636;-0.051243;-0.020818;-0.010204;0.016208;0.020354
1.7524;-0.54404;-0.25063;-0.27633;-0.18573;-0.16135;-0.10578;-0.087988;-0.054523;-0.021594;-0.019419;0.01075;0.023461
1.7409;-0.54894;-0.23917;-0.27267;-0.18331;-0.15629;-0.10744;-0.07874;-0.046285;-0.019366;-0.0044277;0.014359;0.01589
1.7394;-0.5494;-0.24631;-0.28138;-0.19202;-0.15914;-0.10136;-0.073709;-0.044703;-0.021006;-0.012057;0.014081;0.01835
1.7411;-0.54922;-0.24189;-0.27806;-0.1855;-0.16107;-0.10381;-0.079236;-0.053349;-0.019502;-0.0034257;0.016584;0.015769
1.7464;-0.54481;-0.24267;-0.26577;-0.17846;-0.15921;-0.11326;-0.082932;-0.04767;-0.025783;-0.0045046;0.015195;0.014838
1.7509;-0.54396;-0.24314;-0.28484;-0.19036;-0.16365;-0.096274;-0.061895;-0.035934;-0.015425;-0.015656;0.010817;0.015111
1.7545;-0.54144;-0.24208;-0.28811;-0.18991;-0.15847;-0.12069;-0.088091;-0.051966;-0.016176;0.010493;0.031984;0.022222
1.7525;-0.55457;-0.24506;-0.27182;-0.18473;-0.1679;-0.10325;-0.073538;-0.058408;-0.020659;0.00085461;0.020747;0.017837
1.7489;-0.54449;-0.23964;-0.27454;-0.18279;-0.16362;-0.10769;-0.078107;-0.048773;-0.015036;0.001202;0.021294;0.016887
1.7656;-0.53682;-0.23527;-0.28384;-0.181;-0.15347;-0.11124;-0.089037;-0.072057;-0.032949;-0.0048702;0.019494;0.022248
1.7742;-0.53826;-0.24469;-0.28742;-0.17966;-0.14603;-0.10615;-0.096355;-0.058347;-0.014157;0.0087543;0.038144;0.020237
1.8231;-0.50028;-0.22103;-0.27909;-0.19623;-0.1679;-0.12867;-0.092572;-0.053079;-0.028073;0.015667;0.065326;0.042902
1.8432;-0.48766;-0.18345;-0.2194;-0.11227;-0.11666;-0.10389;-0.076629;-0.039528;-0.04306;-0.0087042;0.018488;-0.0061415
1.8492;-0.49275;-0.19736;-0.23919;-0.18523;-0.20339;-0.13944;-0.11037;-0.080045;-0.029563;0.026414;0.059438;0.028528
1.9192;-0.444;-0.18342;-0.25086;-0.20042;-0.20346;-0.15742;-0.14833;-0.11253;-0.069397;-0.017197;0.068417;0.061904
1.9771;-0.46054;-0.26302;-0.29524;-0.2001;-0.15333;-0.10032;-0.07584;-0.12008;-0.058106;0.092318;0.090644;0.010991
2.0066;-0.39695;-0.15502;-0.23748;-0.23577;-0.19167;-0.109;-0.11199;-0.018373;0.051959;0.02755;0.079339;0.05223
2.0514;-0.39386;-0.17099;-0.26138;-0.20915;-0.16975;-0.045012;-0.059107;-0.0746;-0.050888;-0.046799;0.0020079;-0.0019208
2.1412;-0.35595;-0.20583;-0.24056;-0.21297;-0.31047;-0.21906;-0.07741;-0.096507;-0.10942;-0.012419;0.070891;0.013056
2.0992;-0.45343;-0.268;-0.2691;-0.2178;-0.22063;-0.083919;0.0083273;-0.066705;-0.059703;-0.01373;-0.012966;-0.040099
2.2299;-0.41443;-0.30275;-0.30427;-0.16657;-0.19119;-0.010209;0.11286;-0.0013842;-0.021108;-0.0086867;0.001324;-0.068449
2.234;-0.39932;-0.23546;-0.20491;-0.2557;-0.17087;-0.054111;-0.12148;-0.1097;0.017558;0.022234;0.035989;0.047786
2.3105;-0.36738;-0.29295;-0.30328;-0.33551;-0.26671;-0.16081;-0.29184;-0.29971;-0.048372;0.079909;0.085454;0.085052
2.4701;-0.34293;-0.24649;-0.099345;-0.15346;-0.25703;-0.15628;-0.016098;-0.14064;-0.057184;0.033291;0.015834;0.051181
2.4473;-0.41427;-0.2875;-0.19412;-0.046392;-0.0959;-0.18146;-0.21126;-0.11974;0.048278;0.0060661;0.060534;0.049723
2.5275;-0.41557;-0.30418;-0.21195;-0.19891;-0.20388;-0.0042713;-0.17014;-0.16822;0.028814;0.012127;-0.036761;0.01515
2.5004;-0.43095;-0.35849;-0.29906;-0.16946;-0.10623;-0.15948;-0.31804;-0.15259;0.032234;0.068124;0.11349;0.038915
2.7195;-0.39929;-0.38938;-0.32454;-0.20805;-0.05728;0.019591;-0.10143;-0.058595;0.028092;-0.010497;0.011047;-0.058495
2.7406;-0.36364;-0.34239;-0.20041;-0.22364;-0.13858;-0.061184;-0.087207;0.0050825;0.085063;-0.044337;-0.045274;0.09534
2.8327;-0.36942;-0.18775;-0.052919;-0.29554;-0.20528;-0.036417;-0.014639;-0.011281;0.016001;-0.03223;-0.04713;0.027227
2.8893;-0.40621;-0.37435;-0.22908;-0.37672;-0.15141;0.020156;0.0095244;0.052106;0.062736;0.035022;0.042509;0.093208
2.9069;-0.43999;-0.40078;-0.25348;-0.36593;-0.2568;-0.11996;-0.049643;-0.046279;0.046416;0.037499;-0.024905;0.069037
