1.7497;-0.54198;-0.23474;-0.2674;-0.17742;-0.1577;-0.10505;-0.076521;-0.05501;-0.029459;-0.0040489;0.021123;0.012856
1.8854;-0.44079;-0.12835;-0.21228;-0.17853;-0.21258;-0.17149;-0.12361;-0.065686;-0.030891;-0.0058009;0.014954;0.011177
2.6565;-0.36212;-0.036404;-0.14524;-0.28832;-0.43777;0.094925;-0.030307;-0.10864;-0.022484;-0.061642;-0.0024298;-0.0058619
2.0742;-0.3692;-0.089934;-0.20331;-0.22459;-0.23861;-0.039108;-0.07957;-0.087024;-0.040888;-0.053282;-0.048747;0.0016764
1.7472;-0.5438;-0.23463;-0.2767;-0.18819;-0.15706;-0.11082;-0.077296;-0.0491;-0.025781;-0.010641;0.016994;0.020565
1.7489;-0.55151;-0.24535;-0.28012;-0.18563;-0.16844;-0.10196;-0.065694;-0.043823;-0.031279;-0.01459;0.018236;0.022232
1.7529;-0.54799;-0.2468;-0.29189;-0.18482;-0.1569;-0.10856;-0.080609;-0.051463;-0.02126;-0.0058089;0.027163;0.015954
1.7441;-0.54611;-0.23517;-0.27033;-0.17642;-0.15548;-0.1072;-0.07612;-0.051014;-0.020529;-0.0098766;0.014633;0.017811
1.7522;-0.54344;-0.24874;-0.2753;-0.18457;-0.15955;-0.107;-0.087018;-0.052717;-0.021275;-0.020549;0.0082415;0.022083
1.7409;-0.54894;-0.23917;-0.27267;-0.18331;-0.15629;-0.10744;-0.07874;-0.046285;-0.019366;-0.0044277;0.014359;0.01589
1.7391;-0.54926;-0.24605;-0.28152;-0.19211;-0.15902;-0.10207;-0.073972;-0.044189;-0.021391;-0.012595;0.014245;0.017869
1.7429;-0.54561;-0.23715;-0.27788;-0.18387;-0.16207;-0.10643;-0.081406;-0.044178;-0.015533;-0.0035432;0.022359;0.016989
1.7413;-0.54641;-0.24105;-0.27113;-0.18334;-0.15828;-0.11239;-0.08992;-0.049984;-0.02435;-0.0037567;0.017439;0.015284
1.7492;-0.5462;-0.24161;-0.28453;-0.19305;-0.16229;-0.097901;-0.071234;-0.047388;-0.012876;-0.0064595;0.017611;0.017793
1.7735;-0.52753;-0.22355;-0.26356;-0.17544;-0.13628;-0.091132;-0.071812;-0.047614;-0.024586;0.0027278;0.016046;0.017258
1.7638;-0.53483;-0.22763;-0.2556;-0.16677;-0.13707;-0.094247;-0.066458;-0.050497;-0.025778;0.0040388;0.019021;0.015409
1.7511;-0.54563;-0.24444;-0.27165;-0.18985;-0.15868;-0.098196;-0.077664;-0.055574;-0.020646;-0.0061081;0.012614;0.018718
1.7736;-0.53105;-0.24281;-0.27811;-0.17971;-0.1258;-0.089379;-0.084471;-0.064484;-0.020852;0.0047628;0.011827;0.020331
1.7685;-0.54666;-0.26074;-0.27725;-0.17948;-0.14089;-0.10892;-0.078154;-0.035305;-0.030763;0.0017365;0.021289;0.010007
1.793;-0.54133;-0.23861;-0.26325;-0.19609;-0.12769;-0.10175;-0.084366;-0.036189;-0.046463;-0.0088496;0.014762;0.003122
1.8202;-0.5391;-0.23562;-0.23426;-0.19849;-0.14024;-0.14152;-0.096189;-0.0013744;-0.091161;-0.021993;0.046752;0.00053373
1.8757;-0.49671;-0.23981;-0.25567;-0.1142;-0.041584;-0.073377;-0.061118;-0.014832;-0.033471;0.018803;0.025423;-0.0068535
1.9235;-0.45309;-0.17773;-0.17545;-0.0832;-0.060433;-0.026654;-0.011677;-0.02784;-0.06433;-0.050263;0.0052612;0.0078565
1.8417;-0.52062;-0.24906;-0.24439;-0.15793;-0.17533;-0.13548;-0.10894;-0.07351;-0.031331;0.0016992;0.015142;0.014827
1.9265;-0.51126;-0.28777;-0.1872;-0.086329;-0.11568;-0.041595;-0.11584;-0.091566;0.017826;0.0069711;-0.0047573;0.0030946
1.9664;-0.45111;-0.17718;-0.15325;-0.11782;-0.088874;-0.014496;-0.064236;-0.10117;-0.038452;0.043637;0.032148;0.0097342
2.0966;-0.40889;-0.1855;-0.18836;-0.085495;-0.026766;-0.047752;-0.13985;-0.096182;-0.02211;0.023642;0.021761;0.016621
2.1738;-0.32143;-0.101;-0.10789;0.047753;-0.027324;-0.044657;-0.10321;-0.14458;-0.12833;-0.083457;0.029232;0.088664
2.1869;-0.35412;-0.16883;-0.16971;-0.040098;-0.065624;-0.045312;-0.12941;-0.1049;-0.039471;-0.035113;0.031394;0.090208
2.2003;-0.38726;-0.24088;-0.19219;-0.05566;-0.024249;0.047648;-0.050517;-0.14829;-0.11693;-0.06169;0.0015065;0.052852
2.257;-0.33149;-0.23858;-0.23033;-0.043258;-0.019384;0.0061335;0.035018;-0.10284;-0.16237;-0.036258;0.015694;0.038789
2.283;-0.32743;-0.22989;-0.22915;-0.0044973;0.060673;0.013579;-0.070267;-0.061429;-0.060037;-0.11214;-0.074725;0.052743
2.3;-0.39723;-0.248;-0.22832;-0.0528;-0.083287;0.021624;-0.039269;0.031185;-0.053643;-0.079818;0.033633;0.07003
2.336;-0.35089;-0.23048;-0.17413;-0.087603;-0.085989;0.071942;-0.088474;-0.088733;-0.048132;-0.079097;0.012723;0.044706
2.4441;-0.25219;-0.22637;-0.24513;0.044446;-0.005059;0.016724;-0.068684;-0.037276;-0.092864;-0.11127;-0.0017073;0.045035
2.5183;-0.33943;-0.22755;-0.11863;-0.0013727;0.027026;0.047401;-0.16499;-0.054025;0.04443;-0.0074096;-0.051987;0.009186
2.5543;-0.40077;-0.24187;-0.23122;-0.005417;-0.057671;0.050505;-0.016822;-0.094191;-0.19171;-0.027775;0.090147;0.04948
2.4739;-0.37281;-0.32016;-0.23411;-0.022548;-0.07307;-0.0071849;-0.10969;-0.068057;-0.072786;-0.045305;0.068776;0.026051
2.6855;-0.33336;-0.26333;-0.33539;-0.0082012;0.15558;0.067958;-0.023995;-0.2444;-0.27433;-0.025923;0.018669;0.067935
2.6991;-0.384;-0.22737;-0.3164;-0.010728;0.096226;0.1429;-0.021582;-0.23195;-0.17776;0.03588;-0.0071249;-0.033368
2.85;-0.48396;-0.27433;-0.2854;-0.095551;0.079911;0.066659;0.12674;-0.13278;-0.29093;0.018203;-0.034957;0.054473
2.974;-0.48954;-0.36461;-0.38927;-0.12456;0.072186;0.094164;-0.011438;-0.22401;-0.2147;-0.092229;-0.021075;0.14492
