1.7492;-0.54225;-0.23481;-0.26665;-0.177;-0.15732;-0.10544;-0.076858;-0.054723;-0.032522;-0.0056295;0.02072;0.012425
1.8266;-0.50371;-0.22974;-0.25649;-0.12926;-0.13721;-0.15448;-0.12002;-0.047036;-0.027077;-0.01083;0.027483;0.023766
2.6868;-0.34798;-0.26624;-0.086677;0.062828;-0.027305;-0.22655;-0.2495;0.00042162;0.01764;-0.062104;0.15145;-0.014982
2.0409;-0.41502;-0.19657;-0.14259;0.022464;-0.040296;-0.13836;-0.14694;-0.049939;-0.035923;-0.056532;0.025246;-0.007016
1.7454;-0.54625;-0.24043;-0.27974;-0.18861;-0.1561;-0.10466;-0.07543;-0.047669;-0.026516;-0.0061601;0.019081;0.018649
1.7514;-0.55403;-0.24495;-0.28075;-0.18777;-0.17134;-0.1;-0.066471;-0.043939;-0.026526;-0.013688;0.013445;0.023001
1.7516;-0.54703;-0.24597;-0.29038;-0.1851;-0.16285;-0.11055;-0.079573;-0.048197;-0.019226;-0.003262;0.02572;0.015435
1.7441;-0.54611;-0.23517;-0.27033;-0.17642;-0.15549;-0.10721;-0.076121;-0.051004;-0.020513;-0.0098509;0.014648;0.01781
1.7522;-0.54345;-0.24875;-0.27531;-0.18455;-0.15953;-0.10699;-0.087019;-0.052716;-0.021273;-0.020567;0.0082384;0.0221
1.7421;-0.54873;-0.23963;-0.27411;-0.18101;-0.15658;-0.10828;-0.07986;-0.049453;-0.020905;-0.005383;0.015334;0.017795
1.7404;-0.54941;-0.24648;-0.28382;-0.19255;-0.15542;-0.103;-0.075672;-0.048152;-0.024358;-0.0081544;0.01364;0.016957
1.7397;-0.54736;-0.23827;-0.27652;-0.18451;-0.162;-0.10403;-0.079841;-0.049496;-0.019919;-0.0042876;0.017541;0.015031
1.7481;-0.54362;-0.24026;-0.26785;-0.1841;-0.15989;-0.11372;-0.087661;-0.053092;-0.033297;-0.0091248;0.015648;0.015346
1.7515;-0.54703;-0.23659;-0.2842;-0.18928;-0.1646;-0.09731;-0.070627;-0.041924;-0.010092;-0.012599;0.012282;0.016332
1.7565;-0.53686;-0.22269;-0.26749;-0.17889;-0.15443;-0.10344;-0.070253;-0.037601;-0.0119;0.00158;0.012966;0.014401
1.7571;-0.54767;-0.23014;-0.26036;-0.17786;-0.15834;-0.11125;-0.065967;-0.050449;-0.018556;0.00074212;0.019338;0.016837
1.7549;-0.55116;-0.25161;-0.28464;-0.18137;-0.15234;-0.10068;-0.090145;-0.065244;-0.02059;0.0087219;0.031981;0.019393
1.7835;-0.52498;-0.21672;-0.25032;-0.17099;-0.1365;-0.10137;-0.10126;-0.068034;-0.022435;-0.0020923;0.028331;0.016599
1.8043;-0.51013;-0.21616;-0.25241;-0.14371;-0.11934;-0.084117;-0.079005;-0.042675;-0.012348;-0.003185;0.029971;0.013134
1.8985;-0.44889;-0.15509;-0.21751;-0.17297;-0.19521;-0.099586;-0.084054;-0.074982;-0.049263;-0.036836;-0.020706;-0.0041855
1.9667;-0.46638;-0.14274;-0.17;-0.15155;-0.13052;-0.016734;-0.057438;-0.083973;-0.039267;-0.034322;-0.0122;0.011252
1.9757;-0.49027;-0.20456;-0.22146;-0.19261;-0.13176;-0.080174;-0.14493;-0.1381;-0.069156;-0.018208;0.031974;0.039083
